EmployeeID,FullName,Gender,Age,MaritalStatus,Education,Department,JobRole,HireDate,TerminationDate,EmploymentStatus,TerminationReason,YearsAtCompany,AnnualSalary,OverTime,DistanceFromHome_km,PerformanceRating,JobSatisfaction,WorkLifeBalance,RecruitmentSource,AbsentDays_LastYear,HireYear,HireMonth
662,Ronald van der Merwe,Male,24,Married,PhD,Sales,Sales Executive,2023-05-20,,Active,,3.1,36256,No,2,1,4,1,Employee Referral,4,2023,5
663,Palesa Dlamini,Female,38,Married,Diploma,IT,Data Analyst,2022-11-16,,Active,,3.6,32812,No,7,3,1,1,Company Website,10,2022,11
664,Michelle Davis,Female,43,Single,Master's,Sales,Sales Executive,2016-06-28,,Active,,10.0,18000,Yes,1,3,3,3,Employee Referral,12,2016,6
665,Robert Gonzalez,Male,51,Divorced,High School,Sales,Sales Representative,2017-02-08,,Active,,9.4,57128,No,9,4,3,3,Recruitment Agency,8,2017,2
666,Thabo Mokoena,Male,20,Single,Bachelor's,Finance,Finance Manager,2016-07-20,2020-10-27,Terminated,Resignation - Personal Reasons,4.3,36686,No,5,2,3,3,LinkedIn,13,2016,7
667,Mark Dlamini,Male,34,Divorced,High School,Operations,Operations Analyst,2021-04-01,2025-11-26,Terminated,Restructuring/Layoff,4.7,45108,No,15,3,4,3,Company Website,12,2021,4
668,Jeffrey White,Male,20,Divorced,Bachelor's,IT,Software Engineer,2025-03-27,2026-04-06,Terminated,Retirement,1.0,50785,No,12,2,4,3,LinkedIn,7,2025,3
669,Donna Jones,Female,41,Divorced,Bachelor's,Operations,Operations Analyst,2017-02-18,,Active,,9.4,35799,No,1,3,4,3,Recruitment Agency,9,2017,2
670,Margaret Gonzalez,Female,23,Single,Bachelor's,Human Resources,HR Manager,2022-05-23,,Active,,4.1,34356,No,26,3,4,3,University Fair,8,2022,5
671,Bongani Clark,Male,28,Divorced,Bachelor's,IT,IT Support Specialist,2023-07-25,,Active,,2.9,60756,No,5,4,2,1,Recruitment Agency,14,2023,7
672,Susan Hernandez,Female,35,Single,Bachelor's,IT,Systems Administrator,2021-08-29,,Active,,4.8,59453,No,6,3,1,4,University Fair,12,2021,8
673,Laura Thompson,Female,30,Divorced,Bachelor's,Marketing,Content Strategist,2025-06-22,,Active,,1.0,50227,Yes,1,2,1,4,Recruitment Agency,19,2025,6
674,Michelle Botha,Female,34,Divorced,Master's,Sales,Sales Representative,2020-03-16,,Active,,6.3,22731,Yes,10,3,2,3,Job Portal,9,2020,3
675,Melissa Lewis,Female,37,Married,Bachelor's,Research & Development,Manufacturing Director,2016-01-01,,Active,,10.5,56324,No,10,3,2,3,University Fair,5,2016,1
676,John Mokoena,Male,54,Married,Diploma,Sales,Sales Manager,2016-01-27,2019-08-09,Terminated,Resignation - Personal Reasons,3.5,54988,No,2,4,4,4,LinkedIn,3,2016,1
677,Kimberly Ndlovu,Female,26,Married,High School,Human Resources,HR Manager,2017-01-21,,Active,,9.4,63502,No,9,3,3,3,Employee Referral,10,2017,1
678,Sarah Taylor,Female,40,Married,Diploma,Research & Development,Laboratory Technician,2018-08-12,,Active,,7.9,42661,No,4,3,4,4,LinkedIn,4,2018,8
679,Musa Sanchez,Male,39,Married,High School,Finance,Accountant,2024-03-26,,Active,,2.3,32070,No,3,3,1,3,Recruitment Agency,14,2024,3
680,Matthew Dlamini,Male,46,Single,Bachelor's,Marketing,Marketing Specialist,2022-09-04,,Active,,3.8,74841,No,7,3,4,3,Company Website,2,2022,9
681,Naledi Harris,Female,43,Married,Master's,Sales,Sales Executive,2026-05-03,2026-07-02,Terminated,Retirement,0.2,55050,No,5,4,4,3,Recruitment Agency,2,2026,5
682,Joseph Anderson,Male,46,Married,Master's,IT,Software Engineer,2023-02-09,,Active,,3.4,38366,No,1,2,3,3,LinkedIn,8,2023,2
683,Donna Mokoena,Female,47,Single,Bachelor's,Sales,Sales Representative,2019-08-31,,Active,,6.8,41582,No,11,2,4,3,Employee Referral,6,2019,8
684,Michael Sanchez,Male,39,Married,Bachelor's,Operations,Operations Analyst,2018-06-28,,Active,,8.0,40388,Yes,20,4,3,2,Employee Referral,6,2018,6
685,Sarah Perez,Female,40,Single,Bachelor's,Sales,Sales Executive,2022-02-23,,Active,,4.4,48633,No,8,3,4,3,Recruitment Agency,7,2022,2
686,Lwazi Ramirez,Male,48,Divorced,Diploma,IT,Data Analyst,2024-07-18,,Active,,2.0,25077,Yes,6,3,2,4,Employee Referral,11,2024,7
687,Thabo Sanchez,Male,20,Single,Bachelor's,Finance,Accountant,2022-04-17,2025-11-28,Terminated,Restructuring/Layoff,3.6,54345,No,7,3,4,3,LinkedIn,5,2022,4
688,Kimberly Ramirez,Female,39,Married,Bachelor's,Research & Development,Research Scientist,2017-04-05,,Active,,9.2,89938,Yes,2,4,1,4,Job Portal,13,2017,4
689,Amanda Gonzalez,Female,32,Married,Bachelor's,Research & Development,Research Scientist,2024-08-18,,Active,,1.9,35087,No,12,3,3,3,University Fair,5,2024,8
690,Laura van der Merwe,Female,58,Single,Master's,Sales,Sales Executive,2026-05-13,,Active,,0.1,43446,No,7,3,1,4,Company Website,9,2026,5
691,Melissa Martinez,Female,45,Single,Bachelor's,IT,Software Engineer,2017-04-05,,Active,,9.2,55528,No,1,3,3,2,University Fair,3,2017,4
692,Charles Jackson,Male,24,Single,Bachelor's,Sales,Sales Executive,2019-06-03,,Active,,7.1,66979,No,9,2,4,2,Job Portal,7,2019,6
693,Mark Zulu,Male,46,Divorced,Bachelor's,Sales,Sales Manager,2022-02-25,,Active,,4.3,51212,No,5,3,4,2,Employee Referral,6,2022,2
694,John Harris,Male,32,Married,Diploma,Finance,Financial Analyst,2018-11-12,,Active,,7.6,75798,No,4,3,4,3,Employee Referral,4,2018,11
695,Kimberly Brown,Female,39,Married,Bachelor's,Human Resources,HR Business Partner,2016-09-29,,Active,,9.8,64818,No,15,3,4,3,Company Website,8,2016,9
696,Ronald Miller,Male,43,Divorced,PhD,Sales,Account Manager,2018-08-04,,Active,,7.9,56227,No,5,3,4,2,Company Website,11,2018,8
697,Susan Lee,Female,47,Divorced,PhD,Human Resources,HR Business Partner,2018-02-02,2020-06-25,Terminated,Dismissal - Misconduct,2.4,45143,Yes,1,3,4,4,Company Website,12,2018,2
698,Patricia Williams,Female,39,Divorced,Bachelor's,Sales,Sales Manager,2019-09-28,,Active,,6.8,37228,No,3,3,4,2,Employee Referral,6,2019,9
699,Patricia Thompson,Female,37,Divorced,Bachelor's,IT,IT Support Specialist,2023-01-04,,Active,,3.5,18000,Yes,19,3,1,3,Job Portal,14,2023,1
700,Linda Taylor,Female,37,Single,Master's,Marketing,Marketing Specialist,2022-03-23,,Active,,4.3,44850,No,3,3,4,3,Employee Referral,8,2022,3
701,Carol Sanchez,Female,43,Divorced,Bachelor's,Finance,Financial Analyst,2024-03-08,,Active,,2.3,54948,No,2,4,4,3,University Fair,7,2024,3
702,Sandra Clark,Female,52,Divorced,PhD,Sales,Sales Representative,2020-10-12,,Active,,5.7,22954,No,6,3,3,3,Job Portal,7,2020,10
703,Jacob Zulu,Male,29,Single,Bachelor's,Sales,Sales Representative,2022-07-07,,Active,,4.0,62539,No,6,2,3,4,Employee Referral,9,2022,7
704,Kevin Mokoena,Male,21,Single,PhD,Marketing,Brand Manager,2026-03-12,,Active,,0.3,65031,No,2,4,2,3,Company Website,12,2026,3
705,Naledi Hernandez,Female,40,Single,Bachelor's,Research & Development,Research Scientist,2018-01-24,,Active,,8.4,61246,No,1,2,3,2,Company Website,16,2018,1
706,John Lee,Male,43,Divorced,Bachelor's,Marketing,Brand Manager,2020-08-11,,Active,,5.9,29227,Yes,1,3,2,2,Company Website,16,2020,8
707,Kenneth Martinez,Male,49,Divorced,Diploma,IT,Software Engineer,2017-06-22,,Active,,9.0,28725,No,19,3,2,1,University Fair,9,2017,6
708,Kenneth Botha,Male,32,Divorced,Diploma,Finance,Accountant,2022-09-08,,Active,,3.8,49861,Yes,4,3,3,3,LinkedIn,4,2022,9
709,Timothy Garcia,Male,34,Divorced,Bachelor's,IT,Systems Administrator,2017-07-03,,Active,,9.0,64117,No,22,3,3,4,Recruitment Agency,9,2017,7
710,Ronald Lopez,Male,33,Single,Diploma,Marketing,Brand Manager,2021-04-24,,Active,,5.2,30793,No,5,3,3,4,Employee Referral,10,2021,4
711,Jennifer Clark,Female,25,Married,Diploma,IT,Software Engineer,2026-05-18,,Active,,0.1,75764,No,8,2,4,2,Employee Referral,3,2026,5
712,Margaret Wilson,Female,26,Divorced,Bachelor's,Sales,Account Manager,2025-09-21,,Active,,0.8,30973,No,11,3,2,4,Job Portal,9,2025,9
713,Gary Thomas,Male,20,Married,Bachelor's,Research & Development,Research Scientist,2022-10-26,,Active,,3.7,60348,No,1,1,3,2,Company Website,6,2022,10
714,Michelle Sanchez,Female,32,Single,Bachelor's,Finance,Financial Analyst,2021-11-02,2022-08-12,Terminated,Dismissal - Performance,0.8,48291,No,5,4,4,4,Employee Referral,7,2021,11
715,Kagiso Zulu,Male,30,Single,Master's,Research & Development,Research Scientist,2022-04-03,2024-08-03,Terminated,Dismissal - Misconduct,2.3,19013,No,1,4,2,4,Employee Referral,13,2022,4
716,Joshua Lewis,Male,27,Married,Master's,Research & Development,Research Director,2024-09-03,,Active,,1.8,38243,No,4,2,3,4,Employee Referral,7,2024,9
717,Sharon Jackson,Female,47,Divorced,Bachelor's,Finance,Financial Analyst,2023-09-27,2025-05-08,Terminated,Resignation - Personal Reasons,1.6,52609,Yes,20,3,3,4,Recruitment Agency,10,2023,9
718,Barbara Khumalo,Female,43,Married,Bachelor's,Sales,Sales Representative,2020-05-29,,Active,,6.1,36178,No,3,4,4,2,LinkedIn,8,2020,5
719,Matthew Robinson,Male,50,Married,Bachelor's,Finance,Accountant,2025-11-23,,Active,,0.6,58857,No,1,4,4,3,Job Portal,3,2025,11
720,Daniel Davis,Male,43,Divorced,Bachelor's,Sales,Account Manager,2023-02-10,,Active,,3.4,36019,No,6,2,3,4,Company Website,9,2023,2
721,Deborah Khumalo,Female,20,Single,Bachelor's,Finance,Accountant,2020-03-31,,Active,,6.3,39018,No,11,3,4,2,Employee Referral,6,2020,3
722,George Molefe,Male,40,Single,Master's,Marketing,Marketing Manager,2017-10-26,,Active,,8.7,34263,No,13,3,3,4,Company Website,10,2017,10
723,Michael Clark,Male,39,Single,Diploma,Research & Development,Manufacturing Director,2019-03-28,2026-06-04,Terminated,Resignation - Personal Reasons,7.2,33830,No,34,2,3,3,Employee Referral,7,2019,3
724,Mary van der Merwe,Female,26,Married,Bachelor's,IT,Software Engineer,2021-02-21,,Active,,5.4,59345,Yes,1,4,3,3,University Fair,7,2021,2
725,James Botha,Male,44,Married,Bachelor's,Marketing,Marketing Manager,2018-06-07,,Active,,8.1,43670,No,6,3,2,3,Recruitment Agency,9,2018,6
726,Jeffrey Lewis,Male,42,Married,Master's,Sales,Sales Executive,2018-09-29,,Active,,7.8,50817,No,12,3,3,1,University Fair,11,2018,9
727,Amahle Wilson,Female,36,Single,Bachelor's,Sales,Sales Representative,2016-08-13,,Active,,9.9,45421,No,10,3,3,2,Employee Referral,5,2016,8
728,Robert Molefe,Male,32,Single,Master's,Marketing,Content Strategist,2019-09-18,,Active,,6.8,54799,No,9,4,1,4,LinkedIn,7,2019,9
729,Jeffrey Lopez,Male,36,Divorced,Bachelor's,Sales,Sales Manager,2022-11-08,,Active,,3.6,61544,No,14,2,4,3,University Fair,12,2022,11
730,Musa Ndlovu,Male,22,Single,Bachelor's,Sales,Account Manager,2024-05-27,,Active,,2.1,38708,No,13,3,1,3,LinkedIn,7,2024,5
731,Donna Lee,Female,28,Married,High School,Research & Development,Manufacturing Director,2025-03-13,,Active,,1.3,44309,No,1,3,4,3,University Fair,8,2025,3
732,William Jackson,Male,33,Married,Master's,Human Resources,HR Business Partner,2023-10-16,,Active,,2.7,77075,No,2,4,4,3,University Fair,9,2023,10
733,Rebecca Mokoena,Female,35,Divorced,High School,Sales,Sales Representative,2022-11-11,,Active,,3.6,42052,Yes,1,4,1,4,Company Website,12,2022,11
734,Kagiso Garcia,Male,37,Married,Bachelor's,Human Resources,Recruiter,2020-10-15,,Active,,5.7,32833,Yes,1,2,1,4,Job Portal,14,2020,10
735,Palesa Molefe,Female,41,Divorced,Diploma,Operations,Logistics Coordinator,2026-05-25,,Active,,0.1,50277,No,7,3,3,3,Recruitment Agency,8,2026,5
736,Kagiso Dlamini,Male,45,Single,Diploma,Human Resources,HR Manager,2025-11-28,2026-03-27,Terminated,Restructuring/Layoff,0.3,18000,Yes,17,3,4,4,LinkedIn,11,2025,11
737,Jessica Johnson,Female,32,Divorced,Master's,Human Resources,HR Business Partner,2024-04-08,,Active,,2.2,38542,Yes,1,3,3,3,Recruitment Agency,8,2024,4
738,Rebecca Williams,Female,20,Divorced,Bachelor's,Research & Development,Laboratory Technician,2016-02-16,,Active,,10.4,53613,No,1,3,3,3,Job Portal,10,2016,2
739,Andrew Jones,Male,33,Married,Bachelor's,Research & Development,Research Director,2024-08-07,2024-10-12,Terminated,Resignation - Better Opportunity,0.2,33708,No,23,4,3,3,Recruitment Agency,6,2024,8
740,Musa van der Merwe,Male,28,Married,Master's,Operations,Operations Manager,2018-03-05,2022-01-16,Terminated,Retirement,3.9,31681,No,5,3,3,3,Recruitment Agency,6,2018,3
741,Robert Rodriguez,Male,52,Married,Master's,Human Resources,HR Analyst,2026-01-01,,Active,,0.5,38890,No,10,3,3,3,Recruitment Agency,5,2026,1
742,Rebecca Brown,Female,36,Married,Bachelor's,Marketing,Content Strategist,2022-05-03,,Active,,4.2,33243,No,1,3,3,4,University Fair,10,2022,5
743,Zanele Johnson,Female,33,Married,Master's,Sales,Sales Manager,2024-12-18,,Active,,1.5,39860,No,2,2,3,4,LinkedIn,12,2024,12
744,Taylor Moore,Non-Binary,34,Single,Bachelor's,Marketing,Content Strategist,2020-03-16,,Active,,6.3,29981,Yes,5,2,3,2,University Fair,9,2020,3
745,Jamie Lopez,Non-Binary,31,Divorced,Master's,Finance,Finance Manager,2023-11-28,,Active,,2.6,40988,No,6,2,4,3,LinkedIn,9,2023,11
746,Kimberly Clark,Female,41,Married,Bachelor's,Sales,Sales Representative,2020-03-02,,Active,,6.3,60228,No,1,3,4,2,Employee Referral,4,2020,3
747,Casey Lopez,Non-Binary,30,Single,Diploma,Sales,Sales Executive,2024-09-20,,Active,,1.8,60932,Yes,17,4,4,3,Recruitment Agency,7,2024,9
748,Lwazi Johnson,Male,32,Divorced,Bachelor's,IT,Data Analyst,2018-02-18,2022-02-10,Terminated,Dismissal - Performance,4.0,52835,Yes,7,3,4,3,Job Portal,11,2018,2
749,Brian Martinez,Male,33,Divorced,PhD,IT,Software Engineer,2025-03-21,,Active,,1.3,39359,No,4,3,1,2,Company Website,12,2025,3
750,Sarah Wilson,Female,29,Single,High School,IT,Systems Administrator,2020-05-06,2026-05-14,Terminated,Resignation - Better Opportunity,6.0,55299,No,9,3,4,4,Company Website,5,2020,5
751,Barbara Perez,Female,39,Divorced,Bachelor's,Human Resources,HR Business Partner,2017-02-26,,Active,,9.3,57808,Yes,31,3,4,1,Company Website,5,2017,2
752,Donna Johnson,Female,25,Married,Master's,Finance,Finance Manager,2023-03-01,,Active,,3.3,41241,No,1,3,1,2,Employee Referral,18,2023,3
753,Margaret Jackson,Female,39,Single,Bachelor's,Sales,Sales Manager,2024-08-31,,Active,,1.8,20802,No,1,1,4,4,Job Portal,12,2024,8
754,Karen Hernandez,Female,32,Single,Bachelor's,Sales,Sales Executive,2022-12-26,,Active,,3.5,51244,No,7,2,4,3,Employee Referral,4,2022,12
755,Tumelo Thompson,Male,33,Married,Master's,Human Resources,Recruiter,2017-08-02,,Active,,8.9,39038,Yes,1,3,4,2,University Fair,4,2017,8
756,Steven Hernandez,Male,39,Single,Bachelor's,Sales,Sales Manager,2022-01-23,,Active,,4.4,46023,No,1,2,4,3,LinkedIn,11,2022,1
757,Sipho Brown,Male,48,Single,Bachelor's,Sales,Sales Executive,2016-12-18,,Active,,9.5,24705,No,4,2,4,3,Company Website,8,2016,12
758,Sanele Lewis,Male,23,Divorced,Master's,Finance,Finance Manager,2019-09-23,,Active,,6.8,54565,No,14,3,4,2,Company Website,9,2019,9
759,Tumelo Garcia,Male,26,Divorced,Diploma,Operations,Supply Chain Analyst,2022-05-14,,Active,,4.1,45703,No,12,3,3,4,Recruitment Agency,11,2022,5
760,Richard Robinson,Male,52,Divorced,Diploma,Research & Development,Manufacturing Director,2021-04-11,2022-09-27,Terminated,Resignation - Personal Reasons,1.5,64057,Yes,1,3,3,3,Job Portal,12,2021,4
761,Melissa Sanchez,Female,30,Married,Master's,Sales,Sales Manager,2024-11-04,,Active,,1.7,40399,No,1,2,4,3,Recruitment Agency,10,2024,11
762,Nomvula Johnson,Female,27,Single,Bachelor's,Sales,Sales Executive,2019-12-10,,Active,,6.6,64049,No,1,3,4,4,Job Portal,11,2019,12
763,Amanda Botha,Female,30,Single,Bachelor's,Finance,Financial Analyst,2020-07-19,2021-11-29,Terminated,Retirement,1.4,41083,No,11,3,2,4,Job Portal,12,2020,7
764,Tumelo Robinson,Male,34,Married,Bachelor's,Research & Development,Manufacturing Director,2018-09-04,2025-10-20,Terminated,Resignation - Personal Reasons,7.1,51622,Yes,2,3,3,2,Recruitment Agency,12,2018,9
765,Elizabeth Perez,Female,26,Divorced,PhD,Sales,Account Manager,2024-10-17,,Active,,1.7,41279,No,6,2,3,3,Job Portal,10,2024,10
766,Tumelo Thomas,Male,27,Divorced,Master's,Sales,Sales Executive,2024-04-16,,Active,,2.2,46196,No,6,3,1,3,Recruitment Agency,14,2024,4
767,Joseph Mahlangu,Male,53,Married,High School,Finance,Finance Manager,2022-03-23,,Active,,4.3,27348,No,7,3,3,4,Employee Referral,7,2022,3
768,Donna Sanchez,Female,37,Married,Master's,Sales,Sales Executive,2023-09-08,,Active,,2.8,60618,Yes,7,3,4,4,Job Portal,7,2023,9
769,Nomvula Brown,Female,49,Divorced,Bachelor's,Sales,Sales Representative,2025-12-13,,Active,,0.5,44237,No,1,3,2,3,LinkedIn,22,2025,12
770,Karen Martinez,Female,40,Married,Bachelor's,Research & Development,Research Director,2020-05-16,,Active,,6.1,49447,No,3,4,2,1,Employee Referral,5,2020,5
771,Betty Lee,Female,34,Married,Master's,Research & Development,Research Director,2026-04-20,,Active,,0.2,41859,No,12,3,3,4,Company Website,11,2026,4
772,Amanda Garcia,Female,27,Married,Diploma,Finance,Payroll Specialist,2025-07-03,,Active,,1.0,49831,Yes,21,3,3,3,LinkedIn,13,2025,7
773,Ronald Ndlovu,Male,33,Married,Bachelor's,Operations,Operations Analyst,2023-11-20,,Active,,2.6,18000,Yes,4,3,4,4,LinkedIn,3,2023,11
774,Emily Johnson,Female,35,Married,Bachelor's,Sales,Account Manager,2023-01-04,,Active,,3.5,52199,No,5,3,1,3,Recruitment Agency,19,2023,1
775,Deborah Ramirez,Female,42,Divorced,Diploma,Human Resources,HR Manager,2021-04-29,,Active,,5.2,52591,No,25,2,4,3,Recruitment Agency,6,2021,4
776,Melissa Clark,Female,35,Divorced,High School,Sales,Sales Representative,2017-07-04,,Active,,9.0,58924,Yes,7,2,4,4,LinkedIn,9,2017,7
777,Charles Dlamini,Male,31,Married,Diploma,Finance,Accountant,2016-12-12,,Active,,9.6,58495,No,3,3,3,4,Recruitment Agency,7,2016,12
778,Ryan van der Merwe,Male,41,Married,Master's,Sales,Account Manager,2022-03-11,,Active,,4.3,40175,Yes,4,3,3,3,Job Portal,7,2022,3
779,Sandra Lopez,Female,42,Divorced,Diploma,Research & Development,Research Scientist,2022-06-25,2025-06-09,Terminated,Restructuring/Layoff,3.0,39964,No,3,3,4,4,Job Portal,7,2022,6
780,Rebecca Zulu,Female,41,Divorced,Bachelor's,Finance,Financial Analyst,2016-06-04,,Active,,10.1,41786,No,2,3,4,3,Job Portal,9,2016,6
781,Jessica Mahlangu,Female,43,Divorced,Bachelor's,Human Resources,HR Business Partner,2017-08-04,,Active,,8.9,57149,No,1,2,2,3,Job Portal,13,2017,8
782,Skyler Mokoena,Non-Binary,25,Divorced,Bachelor's,Sales,Sales Executive,2018-10-01,,Active,,7.8,48011,No,14,3,3,2,Company Website,9,2018,10
783,Elizabeth Zulu,Female,39,Married,High School,IT,IT Support Specialist,2022-11-16,,Active,,3.6,64690,Yes,1,1,3,4,University Fair,13,2022,11
784,James Nkosi,Male,30,Married,Bachelor's,Research & Development,Manufacturing Director,2022-06-08,2024-06-15,Terminated,Dismissal - Performance,2.0,60253,Yes,5,3,2,2,Job Portal,16,2022,6
785,Nancy Williams,Female,31,Married,Master's,IT,IT Support Specialist,2024-02-25,,Active,,2.3,41532,No,9,3,2,3,LinkedIn,12,2024,2
786,Thandiwe Mahlangu,Female,23,Married,Bachelor's,Sales,Sales Executive,2023-05-12,2025-02-27,Terminated,Restructuring/Layoff,1.8,34735,No,15,2,1,3,Recruitment Agency,9,2023,5
787,Barbara Rodriguez,Female,42,Married,Diploma,Human Resources,Recruiter,2018-10-29,,Active,,7.7,41532,Yes,3,2,1,4,Job Portal,16,2018,10
788,Andrew Smith,Male,39,Married,Diploma,IT,Data Analyst,2026-03-16,2026-06-21,Terminated,Restructuring/Layoff,0.3,51842,Yes,8,3,4,3,Job Portal,13,2026,3
789,Matthew Taylor,Male,26,Married,Master's,IT,Data Analyst,2021-06-09,2022-08-13,Terminated,Dismissal - Misconduct,1.2,71650,No,1,1,3,2,LinkedIn,5,2021,6
790,Charles Botha,Male,27,Single,Master's,Operations,Operations Manager,2025-05-23,2026-04-01,Terminated,Dismissal - Performance,0.9,58690,Yes,4,4,2,2,Company Website,7,2025,5
791,Jacob Hernandez,Male,44,Single,Bachelor's,Sales,Sales Manager,2016-08-10,,Active,,9.9,58468,Yes,2,3,3,3,LinkedIn,12,2016,8
792,Daniel Robinson,Male,48,Divorced,Bachelor's,Research & Development,Research Director,2021-05-04,,Active,,5.2,55659,No,18,3,4,3,Employee Referral,5,2021,5
793,Deborah Harris,Female,20,Married,Diploma,Human Resources,HR Manager,2021-12-12,2024-07-19,Terminated,Resignation - Better Opportunity,2.6,62784,No,3,2,4,4,Recruitment Agency,10,2021,12
794,Michelle Mokoena,Female,30,Divorced,Master's,IT,Software Engineer,2017-02-02,,Active,,9.4,79542,No,2,3,3,3,Job Portal,9,2017,2
795,Ryan van der Merwe,Male,30,Married,Master's,Marketing,Content Strategist,2019-10-04,2022-12-14,Terminated,Retirement,3.2,51030,Yes,7,3,4,4,Company Website,8,2019,10
796,Boitumelo Sanchez,Female,51,Single,Bachelor's,Human Resources,HR Manager,2024-03-26,,Active,,2.3,51456,No,13,3,4,3,University Fair,9,2024,3
797,Carol Lopez,Female,32,Single,High School,Research & Development,Research Scientist,2023-07-18,,Active,,3.0,20760,Yes,10,1,3,4,LinkedIn,8,2023,7
798,Jeffrey Miller,Male,29,Married,Diploma,Human Resources,HR Analyst,2019-12-10,,Active,,6.6,80165,No,11,3,2,1,Job Portal,5,2019,12
799,Margaret Williams,Female,46,Divorced,Master's,Sales,Sales Executive,2016-08-20,,Active,,9.9,41354,No,10,2,4,3,Employee Referral,8,2016,8
800,Joseph Davis,Male,48,Divorced,Bachelor's,Sales,Sales Representative,2020-03-19,,Active,,6.3,51011,No,1,4,4,2,University Fair,8,2020,3
801,Lisa Davis,Female,33,Single,Bachelor's,IT,IT Support Specialist,2019-04-21,,Active,,7.2,46066,No,1,2,1,3,Company Website,14,2019,4
802,Gary Moore,Male,38,Single,Diploma,IT,IT Support Specialist,2018-11-20,,Active,,7.6,59572,No,14,3,3,2,Job Portal,10,2018,11
803,Michael Harris,Male,32,Married,PhD,Research & Development,Research Scientist,2018-11-23,,Active,,7.6,47892,Yes,3,1,2,2,Employee Referral,16,2018,11
804,Jacob Jones,Male,30,Single,Bachelor's,Human Resources,HR Manager,2022-11-04,2025-03-17,Terminated,Resignation - Personal Reasons,2.4,30745,No,4,3,4,3,Employee Referral,8,2022,11
805,Zanele Ramirez,Female,34,Married,Bachelor's,Sales,Sales Executive,2026-03-27,,Active,,0.3,69226,No,1,3,3,4,LinkedIn,8,2026,3
806,Robert Jones,Male,35,Married,Bachelor's,Sales,Sales Manager,2024-09-18,,Active,,1.8,66142,No,6,2,4,1,Employee Referral,8,2024,9
807,Mary Williams,Female,40,Divorced,Master's,Finance,Finance Manager,2017-09-12,2025-09-17,Terminated,Retirement,8.0,18000,No,1,3,4,2,LinkedIn,3,2017,9
808,Lerato Dlamini,Female,32,Single,Bachelor's,Human Resources,HR Analyst,2025-06-19,,Active,,1.0,29109,No,8,4,3,2,University Fair,9,2025,6
809,Paul Smith,Male,31,Married,Bachelor's,Research & Development,Manufacturing Director,2017-05-11,,Active,,9.1,31156,No,3,2,4,3,Job Portal,8,2017,5
810,Donna Sanchez,Female,51,Married,Bachelor's,Sales,Sales Executive,2020-02-05,,Active,,6.4,63769,No,3,2,4,3,LinkedIn,8,2020,2
811,Cynthia Jackson,Female,24,Married,High School,Finance,Accountant,2022-03-21,,Active,,4.3,32192,No,8,3,2,4,Company Website,9,2022,3
812,Anthony Martin,Male,49,Married,Bachelor's,IT,Software Engineer,2023-01-27,,Active,,3.4,75931,No,17,3,4,4,LinkedIn,5,2023,1
813,Jacob Gonzalez,Male,33,Divorced,Bachelor's,Sales,Sales Representative,2016-04-13,,Active,,10.2,59197,No,4,3,3,3,Employee Referral,10,2016,4
814,Nomvula Harris,Female,44,Single,PhD,Sales,Sales Manager,2021-08-08,2024-10-04,Terminated,Dismissal - Performance,3.2,29597,No,2,3,3,2,LinkedIn,12,2021,8
815,Carol Brown,Female,31,Divorced,Master's,Research & Development,Research Scientist,2020-07-18,2022-01-13,Terminated,Resignation - Personal Reasons,1.5,53934,Yes,4,3,3,2,University Fair,14,2020,7
816,Skyler Zulu,Non-Binary,33,Married,Bachelor's,Sales,Sales Representative,2026-05-16,2026-07-15,Terminated,Resignation - Better Opportunity,0.2,47433,Yes,10,2,3,2,Company Website,16,2026,5
817,John Nkosi,Male,32,Single,Bachelor's,Marketing,Marketing Specialist,2018-09-21,,Active,,7.8,50746,No,1,2,3,4,LinkedIn,5,2018,9
818,Matthew Brown,Male,38,Divorced,Bachelor's,Marketing,Marketing Specialist,2021-02-11,,Active,,5.4,30062,No,1,4,3,4,LinkedIn,8,2021,2
819,Susan Davis,Female,31,Married,Master's,Human Resources,HR Manager,2016-09-15,,Active,,9.8,45033,No,3,3,1,1,Job Portal,14,2016,9
820,Stephanie Lee,Female,45,Single,Master's,Sales,Sales Representative,2019-08-10,,Active,,6.9,57206,No,24,4,3,3,LinkedIn,10,2019,8
821,Boitumelo Lopez,Female,30,Married,Diploma,Research & Development,Research Scientist,2019-01-26,,Active,,7.4,63083,Yes,1,4,3,3,Employee Referral,12,2019,1
822,Ronald Ndlovu,Male,27,Single,Bachelor's,Sales,Sales Representative,2026-05-19,,Active,,0.1,70274,Yes,6,4,3,4,LinkedIn,17,2026,5
823,Deborah Hernandez,Female,53,Single,High School,Sales,Account Manager,2016-11-26,,Active,,9.6,50425,Yes,3,4,4,3,LinkedIn,7,2016,11
824,Boitumelo Jackson,Female,23,Single,Diploma,Research & Development,Manufacturing Director,2023-10-06,,Active,,2.7,44377,Yes,11,3,3,3,Company Website,7,2023,10
825,Kenneth Mokoena,Male,34,Single,Bachelor's,Research & Development,Laboratory Technician,2017-12-15,,Active,,8.5,38893,No,3,3,4,2,University Fair,3,2017,12
826,Lisa Dlamini,Female,51,Married,Master's,Finance,Financial Analyst,2023-01-12,,Active,,3.5,56210,No,1,3,3,3,Job Portal,6,2023,1
